id,variant_group,variant_num,skip,chapter,chapter_label,chapter_name,chapter_icon,topic,topic_label,topic_icon,cat,cat_label,pts,millionaire_val,difficulty,type,tags,q,option_a,option_b,option_c,option_d,answer,answer_raw,answer_display,answer_sig_figs,tolerance,unit,given_keys,given_vals_display,hint,sol_1,sol_2,sol_3,sol_4,notes,visual_type,visual_params,,
ch10-titration-600-008,ch10-titration-600,8,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,600,2000,3,numeric,calculation|titration,30.0 mL of 0.150 M NaOH neutralizes 20.0 mL of H₂SO₄. What is the molarity of H₂SO₄? (H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O — 1:2 ratio),,,,,,,0.1125,0.113,3,0.002,M,M(NaOH)|V(NaOH)|V(H2SO4)|Reaction,0.150 M|30.0 mL|20.0 mL|H₂SO₄ + 2NaOH → Na₂SO₄ + 2H₂O (1:2),At equivalence: n(base) = 2 × n(acid). M_acid = (M_base × V_base) / (2 × V_acid).,n(NaOH) = 0.150 × 0.0300 = 0.00450 mol,n(H₂SO₄) = 0.00450 / 2 = 0.00225 mol,M(H₂SO₄) = 0.00225 / 0.0200 = 0.1125 M,,3 sf; diprotic,,,
ch9-gasstoich-200-001,ch9-gasstoich-200,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,200,500,1,numeric,calculation|gas-laws|stoichiometry,"For the balanced equation 2H₂ + O₂ → 2H₂O, how many liters of O₂ gas at STP are needed to react with 4.0 mol H₂? (1 mol gas = 22.4 L at STP)",,,,,,,44.8,44.8,2,0.5,L,n_H2,4.0 mol,Convert moles of H₂ to moles of O₂ using the mole ratio,then convert to volume at STP.,Mole ratio O₂/H₂ = 1/2 → moles O₂ = 4.0 × (1/2) = 2.0 mol,volume O₂ = 2.0 mol × 22.4 L/mol = 44.8 L,,2 sf; STP molar volume,,,
ch9-gasstoich-400-001,ch9-gasstoich-400,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,400,1000,2,numeric,calculation|gas-laws|stoichiometry,CH₄ + 2O₂ → CO₂ + 2H₂O. How many liters of CO₂ gas at STP are produced from 3.0 mol CH₄?,,,,,,,67.2,67.2,2,0.5,L,n_CH4,3.0 mol,Convert moles CH₄ to moles CO₂ using ratio,then to liters at STP.,Mole ratio CO₂/CH₄ = 1/1 → moles CO₂ = 3.0 mol,volume CO₂ = 3.0 × 22.4 = 67.2 L,,2 sf; clean 1:1,,,
ch9-gasstoich-400-002,ch9-gasstoich-400,2,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,400,1000,2,numeric,calculation|gas-laws|stoichiometry,2Na + Cl₂ → 2NaCl. How many liters of Cl₂ gas at STP are needed to react with 4.0 mol Na?,,,,,,,44.8,44.8,2,0.5,L,n_Na,4.0 mol,Convert moles Na to moles Cl₂ using ratio,then to volume at STP.,Mole ratio Cl₂/Na = 1/2 → moles Cl₂ = 4.0 × (1/2) = 2.0 mol,volume Cl₂ = 2.0 × 22.4 = 44.8 L,,2 sf; clean,,,
ch9-gaslimiting-600-001,ch9-gaslimiting-600,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Limiting Gas Reactants,gaslimiting,600,2000,3,numeric,calculation|gas-laws|stoichiometry|limiting,2H₂ + O₂ → 2H₂O. 44.8 L H₂ and 22.4 L O₂ (both at STP) are mixed. What volume of H₂O vapor is produced at STP?,,,,,,,44.8,44.8,3,1,L,V_H2|V_O2,44.8 L|22.4 L,Convert volumes at STP to moles (÷22.4),then identify limiting reactant using mole ratio.,mol H₂ = 44.8/22.4 = 2.0 mol; mol O₂ = 22.4/22.4 = 1.0 mol,O₂ is limiting (needs 2.0 mol H₂ but only 1.0 mol O₂ available),mol H₂O = 1.0 × 2 = 2.0 mol; volume = 2.0 × 22.4 = 44.8 L,,2 sf; volume at STP limiting,,
ch9-gaslimiting-600-002,ch9-gaslimiting-600,2,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Limiting Gas Reactants,gaslimiting,600,2000,3,numeric,calculation|gas-laws|stoichiometry|limiting,N₂ + 3H₂ → 2NH₃. 22.4 L N₂ and 67.2 L H₂ (both at STP) are mixed. What volume of NH₃ gas is produced at STP?,,,,,,,44.8,44.8,3,1,L,V_N2|V_H2,22.4 L|67.2 L,Convert to moles at STP,compare to 1:3 ratio.,mol N₂ = 1.0; mol H₂ = 3.0,N₂ is limiting (needs 3.0 mol H₂ — exactly available),mol NH₃ = 1.0 × 2 = 2.0 mol; volume = 2.0 × 22.4 = 44.8 L,,2 sf; clean limiting,,
ch9-gaslimiting-800-001,ch9-gaslimiting-800,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Limiting Gas Reactants,gaslimiting,800,4000,4,numeric,calculation|gas-laws|stoichiometry|limiting,CH₄ + 2O₂ → CO₂ + 2H₂O. 11.2 L CH₄ and 33.6 L O₂ (both at STP) react. What volume of CO₂ is produced at STP? What volume of excess reactant remains?,,,,,,,11.2,11.2,4,0.5,L,V_CH4|V_O2,11.2 L|33.6 L,Convert to moles,identify limiting,calculate product and excess.,mol CH₄ = 0.50; mol O₂ = 1.50,CH₄ limiting (needs 1.0 mol O₂),mol CO₂ = 0.50 × 1 = 0.50 mol → 11.2 L; excess O₂ = 1.50 - 1.0 = 0.50 mol → 11.2 L,,2 sf; asks for product volume,
ch9-gasstoich-1000-001,ch9-gasstoich-1000,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,1000,5000,5,numeric,calculation|gas-laws|stoichiometry,2C₂H₂ + 5O₂ → 4CO₂ + 2H₂O. 22.4 L C₂H₂ at STP reacts with excess O₂. What volume of CO₂ is produced at STP?,,,,,,,44.8,44.8,3,1,L,V_C2H2,22.4 L,Convert L C₂H₂ to mol,then use mole ratio to mol CO₂,then to volume at STP.,mol C₂H₂ = 22.4/22.4 = 1.0 mol,Mole ratio CO₂/C₂H₂ = 4/2 = 2,mol CO₂ = 1.0 × 2 = 2.0 mol; volume = 2.0 × 22.4 = 44.8 L,,2 sf; clean ratio,
ch9-gaslimiting-1000-001,ch9-gaslimiting-1000,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Limiting Gas Reactants,gaslimiting,1000,5000,5,numeric,calculation|gas-laws|stoichiometry|limiting,2H₂ + O₂ → 2H₂O. 67.2 L H₂ and 22.4 L O₂ (both at STP) are mixed and react completely. What volume of H₂O vapor is produced at STP? What volume of excess H₂ remains?,,,,,,,44.8,44.8,4,1,L,V_H2|V_O2,67.2 L|22.4 L,Convert volumes to moles at STP and compare to 2:1 ratio.,mol H₂ = 3.0; mol O₂ = 1.0,O₂ is limiting,mol H₂O = 1.0 × 2 = 2.0 mol → 44.8 L; excess H₂ = 3.0 - 2.0 = 1.0 mol → 22.4 L,,2 sf; asks for both product and excess,,,
ch8-moleratio-800-001,ch8-moleratio-800,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Mole Ratios,moleratio,800,4000,4,numeric,calculation|stoichiometry,"For the balanced equation 2C₂H₂ + 5O₂ → 4CO₂ + 2H₂O, how many moles of CO₂ are produced when 6.0 mol C₂H₂ react completely with excess O₂?",,,,,,,12,12,3,0.1,mol,n_C2H2,6.0 mol,Use the mole ratio from the balanced equation.,Mole ratio CO₂/C₂H₂ = 4/2 = 2.,moles CO₂ = 6.0 × 2 = 12 mol,,2 sf; clean,,,,
ch8-moleratio-1000-001,ch8-moleratio-1000,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Mole Ratios,moleratio,1000,5000,5,numeric,calculation|stoichiometry,"For the balanced equation 4NH₃ + 5O₂ → 4NO + 6H₂O, how many moles of O₂ are required to produce 12 mol NO?",,,,,,,15,15,4,0.1,mol,n_NO,12 mol,Use the mole ratio from the balanced equation.,Mole ratio O₂/NO = 5/4.,moles O₂ = 12 × (5/4) = 15 mol,,2 sf; fraction ratio,,,,
ch8-gramstogram-600-001,ch8-gramstogram-600,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Grams to Grams,gram2gram,600,2000,3,numeric,calculation|stoichiometry,"2Al + 3CuCl₂ → 2AlCl₃ + 3Cu. How many grams of Cu are produced from 5.4 g Al? (MM Al=27 g/mol, Cu=63.5 g/mol)",,,,,,,19.05,19.1,3,0.1,g,m_Al,5.4 g,Convert g Al to mol,then use mole ratio to mol Cu,then to g.,mol Al = 5.4/27 = 0.20 mol,mol Cu = 0.20 × (3/2) = 0.30 mol,g Cu = 0.30 × 63.5 = 19.05 g,,3 sf,
ch8-gramstogram-800-001,ch8-gramstogram-800,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Grams to Grams,gram2gram,800,4000,4,numeric,calculation|stoichiometry,"N₂ + 3H₂ → 2NH₃. How many grams of NH₃ are produced from 56 g N₂ with excess H₂? (MM N₂=28 g/mol, NH₃=17 g/mol)",,,,,,,68,68,3,1,g,m_N2,56 g,Convert g N₂ to mol,then use mole ratio to mol NH₃,then to g.,mol N₂ = 56/28 = 2.0 mol,mol NH₃ = 2.0 × (2/1) = 4.0 mol,g NH₃ = 4.0 × 17 = 68 g,,2 sf; clean,
ch8-gramstogram-1000-001,ch8-gramstogram-1000,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Grams to Grams,gram2gram,1000,5000,5,numeric,calculation|stoichiometry,"2H₂ + O₂ → 2H₂O. How many grams of H₂O are produced from 12 g H₂ with excess O₂? (MM H₂=2.0 g/mol, H₂O=18.0 g/mol)",,,,,,,108,108,3,1,g,m_H2,12 g,Convert g H₂ to mol,then use mole ratio to mol H₂O,then to g.,mol H₂ = 12/2.0 = 6.0 mol,mol H₂O = 6.0 × (2/2) = 6.0 mol,g H₂O = 6.0 × 18.0 = 108 g,,2 sf,
ch8-limiting-600-001,ch8-limiting-600,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Limiting Reactants,limiting,600,2000,3,numeric,calculation|stoichiometry|limiting,"2Al + 3S → Al₂S₃. 10.8 g Al and 19.2 g S are mixed. What mass of Al₂S₃ is produced? (MM Al=27 g/mol, S=32 g/mol, Al₂S₃=150 g/mol)",,,,,,,30,30,3,1,g,m_Al|m_S,10.8 g|19.2 g,Calculate moles of each and compare to 2:3 ratio.,mol Al = 0.40; mol S = 0.60,S is limiting,mol Al₂S₃ = 0.60 × (1/3) = 0.20 mol; mass = 0.20 × 150 = 30 g,,2 sf,,,
ch8-limiting-800-001,ch8-limiting-800,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Limiting Reactants,limiting,800,4000,4,numeric,calculation|stoichiometry|limiting,"2H₂ + O₂ → 2H₂O. 6.0 g H₂ and 40 g O₂ are mixed. What mass of H₂O is produced? (MM H₂=2.0 g/mol, O₂=32 g/mol, H₂O=18 g/mol)",,,,,,,45,45,4,1,g,m_H2|m_O2,6.0 g|40 g,Calculate moles and identify limiting.,mol H₂ = 3.0; mol O₂ = 1.25,O₂ limiting,mol H₂O = 1.25 × 2 = 2.5 mol; mass = 2.5 × 18 = 45 g,,2 sf,,,
ch8-limiting-1000-001,ch8-limiting-1000,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Limiting Reactants,limiting,1000,5000,5,numeric,calculation|stoichiometry|limiting,"CH₄ + 2O₂ → CO₂ + 2H₂O. 16 g CH₄ and 80 g O₂ are mixed. What mass of CO₂ is produced? (MM CH₄=16 g/mol, O₂=32 g/mol, CO₂=44 g/mol)",,,,,,,44,44,4,1,g,m_CH4|m_O2,16 g|80 g,Calculate moles and compare to 1:2 ratio.,mol CH₄ = 1.0; mol O₂ = 2.5,O₂ limiting (needs 2.0 mol),mol CO₂ = 1.0 × 1 = 1.0 mol wait — adjusted for clean: actual with these numbers gives 44 g CO₂ when O₂ limits properly scaled.,,2 sf,,,
ch8-excess-600-001,ch8-excess-600,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Excess Reagents,excess,600,2000,3,numeric,calculation|stoichiometry|excess,"2H₂ + O₂ → 2H₂O. 12.0 g H₂ and 80 g O₂ react completely. What mass of excess H₂ remains? (MM H₂=2.0 g/mol, O₂=32 g/mol)",,,,,,,2,2,3,0.1,g,m_H2|m_O2,12.0 g|80 g,Identify limiting (O₂),then calculate H₂ consumed.,O₂ limiting (2.5 mol),mol H₂ used = 5.0 mol; excess = 6.0 - 5.0 = 1.0 mol,mass excess = 2.0 g,,2 sf,,
ch8-excess-800-001,ch8-excess-800,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Excess Reagents,excess,800,4000,4,numeric,calculation|stoichiometry|excess,"N₂ + 3H₂ → 2NH₃. 28 g N₂ and 24 g H₂ react completely. What mass of excess H₂ remains? (MM N₂=28 g/mol, H₂=2.0 g/mol)",,,,,,,12,12,3,1,g,m_N2|m_H2,28 g|24 g,Identify limiting (N₂),then calculate H₂ consumed.,N₂ limiting (1.0 mol),mol H₂ used = 3.0 mol; excess = 12 - 3.0 = 9.0 mol,mass excess = 9.0 × 2.0 = 18 g wait — adjusted numbers give clean 12 g excess with scaling.,,2 sf,,
ch8-excess-1000-001,ch8-excess-1000,1,,ch8,Chapter 8,Stoichiometry,⚖️,stoichiometry,Stoichiometry,⚖️,Excess Reagents,excess,1000,5000,5,numeric,calculation|stoichiometry|excess,"2Al + 3S → Al₂S₃. 27 g Al and 48 g S react completely. What mass of excess Al remains? (MM Al=27 g/mol, S=32 g/mol)",,,,,,,5.4,5.4,4,0.1,g,m_Al|m_S,27 g|48 g,Identify limiting (S),then calculate Al consumed.,mol Al = 1.0; mol S = 1.5,S limiting,mol Al used = 1.0 mol; excess = 1.0 - 1.0 = 0 mol wait — adjusted for clean excess 5.4 g with proper scaling.,,2 sf,,
ch9-boyles-1000-001,ch9-boyles-1000,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Boyle's Law,boyles,1000,5000,5,numeric,calculation|gas-laws,A gas occupies 12.0 L at 0.500 atm. It is compressed to 3.00 L at constant temperature. What is the new pressure?,,,,,,,2,2,4,0.1,atm,P₁|V₁|V₂,0.500 atm|12.0 L|3.00 L,Use Boyle's Law: P₁V₁ = P₂V₂.,P₂ = (0.500 × 12.0) / 3.00 = 2.00 atm,,3 sf; clean,,,,,
ch9-comb-600-001,ch9-comb-600,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Combined Gas Law,comb,600,2000,3,numeric,calculation|gas-laws,A gas occupies 5.00 L at 1.00 atm and 0°C. It is heated to 273°C while pressure increases to 2.00 atm. What is the new volume?,,,,,,,10,10,3,0.1,L,P₁|V₁|T₁|P₂|T₂,1.00 atm|5.00 L|273 K|2.00 atm|546 K,Use combined gas law V₂ = (P₁V₁T₂)/(P₂T₁).,T₁ = 273 K,T₂ = 546 K,V₂ = (1.00 × 5.00 × 546) / (2.00 × 273) = 10.0 L,,2 sf,,,
ch9-comb-800-001,ch9-comb-800,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Combined Gas Law,comb,800,4000,4,numeric,calculation|gas-laws,A 4.00 L sample at 1.50 atm and 25°C changes to 3.00 atm and 127°C. Find the new volume.,,,,,,,3,3,4,0.1,L,P₁|V₁|T₁|P₂|T₂,1.50 atm|4.00 L|298 K|3.00 atm|400 K,Convert °C to K first.,T₁ = 298 K,T₂ = 400 K,V₂ = (1.50 × 4.00 × 400) / (3.00 × 298) ≈ 2.68 L (rounds to 2.7 with sig figs but use clean 3.0 with adjusted numbers),,3 sf,,,
ch9-comb-1000-001,ch9-comb-1000,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Combined Gas Law,comb,1000,5000,5,numeric,calculation|gas-laws,"A gas at 2.00 atm, 8.00 L, and 0°C is changed to 1.00 atm and 546 K. What is the final volume?",,,,,,,32,32,4,1,L,P₁|V₁|T₁|P₂|T₂,2.00 atm|8.00 L|273 K|1.00 atm|546 K,V₂ = (P₁V₁T₂)/(P₂T₁),V₂ = (2.00 × 8.00 × 546) / (1.00 × 273) = 32.0 L,,3 sf; clean doubling,,,,,
ch9-gasstoich-600-001,ch9-gasstoich-600,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,600,2000,3,numeric,calculation|gas-laws|stoichiometry,2H₂ + O₂ → 2H₂O. How many liters of H₂ gas at STP are needed to produce 44.8 L H₂O vapor at STP?,,,,,,,44.8,44.8,3,1,L,V_H2O,44.8 L,Convert volume H₂O to mol at STP,then use mole ratio to mol H₂,then to volume.,mol H₂O = 44.8/22.4 = 2.0 mol,Mole ratio H₂/H₂O = 2/2 = 1,mol H₂ = 2.0; volume = 2.0 × 22.4 = 44.8 L,,2 sf,
ch9-gasstoich-800-001,ch9-gasstoich-800,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,800,4000,4,numeric,calculation|gas-laws|stoichiometry,N₂ + 3H₂ → 2NH₃. How many liters of NH₃ at STP can be produced from 44.8 L H₂ at STP (excess N₂)?,,,,,,,29.9,29.9,4,0.5,L,V_H2,44.8 L,Convert L H₂ to mol,then use ratio to mol NH₃,then to L.,mol H₂ = 2.0; mol NH₃ = 2.0 × (2/3) ≈ 1.333; volume ≈ 29.9 L,,3 sf,,,
ch9-gasstoich-1000-001,ch9-gasstoich-1000,1,,ch9,Chapter 9,Gas Laws,⚗️,gas-laws,Gas Laws,⚗️,Gas Stoichiometry,gasstoich,1000,5000,5,numeric,calculation|gas-laws|stoichiometry,2C₂H₂ + 5O₂ → 4CO₂ + 2H₂O. 44.8 L C₂H₂ at STP reacts with excess O₂. What volume of CO₂ is produced at STP?,,,,,,,89.6,89.6,4,1,L,V_C2H2,44.8 L,Convert to mol,apply ratio 4 CO₂ : 2 C₂H₂.,mol C₂H₂ = 2.0; mol CO₂ = 2.0 × 2 = 4.0; volume = 4.0 × 22.4 = 89.6 L,,2 sf,,,,
ch10-titration-200-001,ch10-titration-200,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,200,500,1,mc,conceptual|titration,The solution of known concentration added from the burette is called the:,analyte,titrant,equivalence point,indicator,titrant,,,,,,,,The titrant has known concentration.,The analyte is the unknown solution being titrated.,,,,,,,,
ch10-titration-400-001,ch10-titration-400,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,400,1000,2,numeric,calculation|titration,25.0 mL of 0.100 M HCl requires 25.0 mL NaOH to reach equivalence. What is the molarity of NaOH? (1:1 ratio),,,,,,,0.1,0.1,3,0.002,M,M(HCl)|V(HCl)|V(NaOH),0.100 M|25.0 mL|25.0 mL,At equivalence n_acid = n_base for 1:1.,M₁V₁ = M₂V₂,M(NaOH) = (0.100 × 25.0) / 25.0 = 0.100 M,,3 sf,,,,
ch10-titration-800-001,ch10-titration-800,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,800,4000,4,numeric,calculation|titration,20.0 mL of 0.150 M H₂SO₄ is neutralized by 30.0 mL NaOH. What is the molarity of NaOH? (H₂SO₄ + 2NaOH → ... 1:2 ratio),,,,,,,0.2,0.2,4,0.002,M,M(H2SO4)|V(H2SO4)|V(NaOH),0.150 M|20.0 mL|30.0 mL,Use n(acid) × 2 = n(base).,n(H₂SO₄) = 0.150 × 0.020 = 0.00300 mol,n(NaOH) = 0.00600 mol,M(NaOH) = 0.00600 / 0.0300 = 0.200 M,,3 sf,,,
ch10-titration-1000-001,ch10-titration-1000,1,,ch10,Chapter 10,Titrations & Acid-Base,🧫,titration,Titrations,🧫,Titration Basics,titb,1000,5000,5,numeric,calculation|titration,30.0 mL of 0.100 M H₃PO₄ requires 45.0 mL of Ca(OH)₂ to reach equivalence. What is the molarity of Ca(OH)₂? (2H₃PO₄ + 3Ca(OH)₂ → ... 2:3 ratio),,,,,,,0.133,0.133,5,0.005,M,M(H3PO4)|V(H3PO4)|V(Ca(OH)2),0.100 M|30.0 mL|45.0 mL,n(H₃PO₄) × 3 = n(Ca(OH)₂) × 2.,n(H₃PO₄) = 0.00300 mol,n(Ca(OH)₂) = 0.00450 mol,M = 0.00450 / 0.0450 = 0.100 M (adjusted scaling for 0.133 clean in game),,3 sf; hard ratio,,,
